院校名称,省份,专业组名称,投档线,最低投档排名,,,,,,,,,,,,,,,
广州南方学院,广东,第101组,498,32617,,,,,,,,,,,,,,,
渭南师范学院,陕西,第106组,498,32631,,,,,,,,,,,,,,,
重庆文理学院,重庆,第101组,497,32865,,,,,,,,,,,,,,,
江苏师范大学科文学院,江苏,第104组,497,32869,,,,,,,,,,,,,,,
福州大学至诚学院,福建,第101组,497,32874,,,,,,,,,,,,,,,
四川工商学院,四川,第101组,497,32892,,,,,,,,,,,,,,,
新疆和田学院,新疆,第102组,497,32898,,,,,,,,,,,,,,,
南京航空航天大学金城学院,江苏,第102组,497,32899,,,,,,,,,,,,,,,
湖南理工学院南湖学院,湖南,第101组,497,32904,,,,,,,,,,,,,,,
西南财经大学天府学院,四川,"第102组(金融专业
组 )",497,32939,,,,,,,,,,,,,,,
江西师范大学科学技术学院,江西,第101组,497,32948,,,,,,,,,,,,,,,
福建师范大学协和学院,福建,第101组(综合类),497,33039,,,,,,,,,,,,,,,
上海财经大学浙江学院,浙江,第101组,497,33095,,,,,,,,,,,,,,,
阜阳理工学院,安徽,第101组,497,33102,,,,,,,,,,,,,,,
南昌大学科学技术学院,江西,第101组,497,33138,,,,,,,,,,,,,,,
江苏科技大学苏州理工学院,江苏,第101组,496,33305,,,,,,,,,,,,,,,
重庆对外经贸学院,重庆,第101组,496,33332,,,,,,,,,,,,,,,
滇池学院(原云南大学滇池学院),云南,第102组,496,33359,,,,,,,,,,,,,,,
三峡大学科技学院,湖北,第101组,496,33368,,,,,,,,,,,,,,,
武汉文理学院,湖北,第102组,496,33370,,,,,,,,,,,,,,,
山西应用科技学院,山西,第102组,496,33390,,,,,,,,,,,,,,,
中原科技学院,河南,第101组,496,33392,,,,,,,,,,,,,,,
湖南工业大学科技学院,湖南,第101组,496,33435,,,,,,,,,,,,,,,
江西财经大学现代经济管理学院,江西,第101组,496,33443,,,,,,,,,,,,,,,
重庆工程学院,重庆,第102组,496,33497,,,,,,,,,,,,,,,
湖南工程学院应用技术学院,湖南,第101组,496,33719,,,,,,,,,,,,,,,
海南热带海洋学院,海南,第103组,496,33730,,,,,,,,,,,,,,,
湖北师范大学文理学院,湖北,第101组,496,33749,,,,,,,,,,,,,,,
成都理工大学工程技术学院,四川,第101组,496,33797,,,,,,,,,,,,,,,
浙江师范大学行知学院,浙江,第101组,496,33801,,,,,,,,,,,,,,,
江西师范大学科学技术学院,江西,第102组,495,33849,,,,,,,,,,,,,,,
成都锦城学院,四川,第101组,495,33935,,,,,,,,,,,,,,,
福建师范大学协和学院,福建,第103组(外语类),495,33961,,,,,,,,,,,,,,,
伊犁师范大学,新疆,第103组,495,33999,,,,,,,,,,,,,,,
江苏大学京江学院,江苏,第101组,495,34071,,,,,,,,,,,,,,,
许昌学院,河南,第101组,495,34079,,,,,,,,,,,,,,,
广西艺术学院,广西,第102组,495,34087,,,,,,,,,,,,,,,
南京财经大学红山学院,江苏,第101组,495,34096,,,,,,,,,,,,,,,
天津仁爱学院,天津,第102组,495,34128,,,,,,,,,,,,,,,
渭南师范学院,陕西,第107组,495,34149,,,,,,,,,,,,,,,
荆楚理工学院,湖北,第102组,495,34225,,,,,,,,,,,,,,,
太原学院,山西,第102组,495,34268,,,,,,,,,,,,,,,
武昌首义学院,湖北,第101组,495,34293,,,,,,,,,,,,,,,
南昌大学共青学院,江西,第102组,495,34368,,,,,,,,,,,,,,,
郑州经贸学院,河南,第101组,494,34504,,,,,,,,,,,,,,,
南京工业大学浦江学院,江苏,第101组,494,34550,,,,,,,,,,,,,,,
北京科技大学天津学院,天津,第101组,494,34587,,,,,,,,,,,,,,,
武汉生物工程学院,湖北,第101组,494,34678,,,,,,,,,,,,,,,
四川大学锦江学院,四川,第101组,494,34723,,,,,,,,,,,,,,,
西南交通大学希望学院,四川,第101组,494,34733,,,,,,,,,,,,,,,
长江大学文理学院,湖北,第101组,494,34746,,,,,,,,,,,,,,,
福建师范大学协和学院,福建,第102组,494,34927,,,,,,,,,,,,,,,
聊城大学东昌学院,山东,第101组,494,34945,,,,,,,,,,,,,,,
宁波大学科学技术学院,浙江,第101组,494,34985,,,,,,,,,,,,,,,
中国矿业大学徐海学院,江苏,第101组,494,35005,,,,,,,,,,,,,,,
电子科技大学成都学院,四川,第101组,493,35023,,,,,,,,,,,,,,,
苏州大学应用技术学院,江苏,第101组,493,35052,,,,,,,,,,,,,,,
重庆工商大学派斯学院,重庆,第101组,493,35114,,,,,,,,,,,,,,,
辽宁中医药大学,辽宁,第102组,493,35143,,,,,,,,,,,,,,,
昆明医科大学海源学院,云南,第102组,493,35169,,,,,,,,,,,,,,,
文华学院,湖北,第101组,493,35189,,,,,,,,,,,,,,,
江苏大学京江学院,江苏,第102组,493,35209,,,,,,,,,,,,,,,
贵阳人文科技学院,贵州,第101组,493,35294,,,,,,,,,,,,,,,
海南师范大学,海南,第103组,493,35321,,,,,,,,,,,,,,,
中国计量大学现代科技学院,浙江,第101组,493,35334,,,,,,,,,,,,,,,
咸阳师范学院,陕西,第103组,493,35440,,,,,,,,,,,,,,,
浙江工商大学杭州商学院,浙江,第101组,493,35465,,,,,,,,,,,,,,,
武昌理工学院,湖北,第101组,493,35478,,,,,,,,,,,,,,,
西安思源学院,陕西,第102组,493,35545,,,,,,,,,,,,,,,
长春师范大学,吉林,第102组,492,35620,,,,,,,,,,,,,,,
武汉工商学院,湖北,第101组,492,35687,,,,,,,,,,,,,,,
郑州西亚斯学院,河南,第101组,492,35925,,,,,,,,,,,,,,,
湖北经济学院法商学院,湖北,第101组,492,36008,,,,,,,,,,,,,,,
天津医科大学临床医学院,天津,第101组,492,36018,,,,,,,,,,,,,,,
南京理工大学泰州科技学院,江苏,第101组,492,36023,,,,,,,,,,,,,,,
黄河科技学院,河南,第101组,492,36032,,,,,,,,,,,,,,,
贺州学院,广西,第102组,492,36054,,,,,,,,,,,,,,,
福建农林大学金山学院,福建,第101组,492,36063,,,,,,,,,,,,,,,
浙江财经大学东方学院,浙江,第101组,492,36101,,,,,,,,,,,,,,,
湖北恩施学院,湖北,第101组,491,36179,,,,,,,,,,,,,,,
荆州学院,湖北,第101组,491,36222,,,,,,,,,,,,,,,
郑州商学院,河南,第101组,491,36231,,,,,,,,,,,,,,,
南阳理工学院,河南,第104组,491,36284,,,,,,,,,,,,,,,
郑州工业应用技术学院,河南,第101组,491,36346,,,,,,,,,,,,,,,
山西应用科技学院,山西,第101组,491,36515,,,,,,,,,,,,,,,
南京工业大学浦江学院,江苏,第102组,491,36594,,,,,,,,,,,,,,,
四川传媒学院,四川,第102组,491,36653,,,,,,,,,,,,,,,
天津财经大学珠江学院,天津,第101组,490,36760,,,,,,,,,,,,,,,
吉林外国语大学,吉林,第103组,490,36804,,,,,,,,,,,,,,,
南京航空航天大学金城学院,江苏,第101组,490,36861,,,,,,,,,,,,,,,
天津师范大学,天津,第102组,490,36882,,,,,,,,,,,,,,,
江西农业大学南昌商学院,江西,第101组,490,36909,,,,,,,,,,,,,,,
武汉东湖学院,湖北,第101组,490,37123,,,,,,,,,,,,,,,
南昌航空大学科技学院,江西,第101组,490,37142,,,,,,,,,,,,,,,
无锡太湖学院,江苏,第101组,490,37155,,,,,,,,,,,,,,,
福州工商学院,福建,第101组,490,37227,,,,,,,,,,,,,,,
湘潭理工学院,湖南,第101组,489,37287,,,,,,,,,,,,,,,
南昌应用技术师范学院,江西,第102组,489,37512,,,,,,,,,,,,,,,
成都外国语学院,四川,第101组,489,37629,,,,,,,,,,,,,,,
江西财经大学现代经济管理学院,江西,第102组,489,37639,,,,,,,,,,,,,,,
湖北工业大学工程技术学院,湖北,第101组,489,37677,,,,,,,,,,,,,,,
天津理工大学中环信息学院,天津,第101组,489,37703,,,,,,,,,,,,,,,
昆明文理学院,云南,第101组,489,37762,,,,,,,,,,,,,,,
南通大学杏林学院,江苏,第101组,489,37766,,,,,,,,,,,,,,,
天津商业大学宝德学院,天津,第101组,488,37821,,,,,,,,,,,,,,,
重庆移通学院,重庆,第101组,488,37935,,,,,,,,,,,,,,,
桂林学院,广西,第101组,488,37975,,,,,,,,,,,,,,,
马鞍山学院,安徽,第101组,488,37993,,,,,,,,,,,,,,,
重庆对外经贸学院,重庆,第102组,488,37994,,,,,,,,,,,,,,,
四川文化艺术学院,四川,第101组,488,38013,,,,,,,,,,,,,,,
云南经济管理学院,云南,第101组,488,38039,,,,,,,,,,,,,,,
内蒙古大学创业学院,内蒙古,第101组,488,38055,,,,,,,,,,,,,,,
山西工商学院,山西,第101组,488,38083,,,,,,,,,,,,,,,
南昌应用技术师范学院,江西,第101组,488,38095,,,,,,,,,,,,,,,
武汉传媒学院,湖北,第101组,488,38146,,,,,,,,,,,,,,,
绵阳城市学院,四川,第101组,488,38162,,,,,,,,,,,,,,,
北京中医药大学东方学院,河北,第101组,488,38242,,,,,,,,,,,,,,,
黄河科技学院,河南,第102组,488,38253,,,,,,,,,,,,,,,
贵州黔南经济学院,贵州,第101组,488,38305,,,,,,,,,,,,,,,
天津外国语大学滨海外事学院,天津,第101组,488,38321,,,,,,,,,,,,,,,
广东外语外贸大学南国商学院,广东,第101组,487,38380,,,,,,,,,,,,,,,
武汉城市学院,湖北,第101组,487,38434,,,,,,,,,,,,,,,
昆明城市学院,云南,第101组,487,38440,,,,,,,,,,,,,,,
淮北理工学院,安徽,第101组,487,38477,,,,,,,,,,,,,,,
西安培华学院,陕西,第101组,487,38493,,,,,,,,,,,,,,,
南宁学院,广西,第101组,487,38507,,,,,,,,,,,,,,,
武汉晴川学院,湖北,第101组,487,38540,,,,,,,,,,,,,,,
闽南科技学院,福建,第101组,487,38556,,,,,,,,,,,,,,,
河北地质大学华信学院,河北,第101组,487,38564,,,,,,,,,,,,,,,
运城职业技术大学,山西,第101组,487,38586,,,,,,,,,,,,,,,
西北大学现代学院,陕西,第101组,487,38595,,,,,,,,,,,,,,,
西民族大学相思湖学院,四川,第101组,487,38683,,,,,,,,,,,,,,,
武汉体育学院体育科技学院,湖北,第101组,487,38768,,,,,,,,,,,,,,,
宁波财经学院,浙江,第101组,487,38777,,,,,,,,,,,,,,,
武汉华夏理工学院,湖北,第101组,487,38909,,,,,,,,,,,,,,,
湖北商贸学院,湖北,第101组,487,38928,,,,,,,,,,,,,,,
电子科技大学中山学院,广东,第101组,487,38943,,,,,,,,,,,,,,,
哈尔滨音乐学院,黑龙江,第101组,487,38948,,,,,,,,,,,,,,,
长江大学文理学院,湖北,第102组,486,39012,,,,,,,,,,,,,,,
新疆天山职业技术大学,新疆,第104组,486,39044,,,,,,,,,,,,,,,
重庆机电职业技术大学,重庆,第101组,486,39173,,,,,,,,,,,,,,,
云南师范大学,云南,第102组,486,39231,,,,,,,,,,,,,,,
成都东软学院,四川,第101组,486,39245,,,,,,,,,,,,,,,
重庆外语外事学院,重庆,第101组,486,39247,,,,,,,,,,,,,,,
三江学院,江苏,第101组,486,39253,,,,,,,,,,,,,,,
仰恩大学,福建,第101组,486,39320,,,,,,,,,,,,,,,
重庆移通学院,重庆,第102组,486,39378,,,,,,,,,,,,,,,
四川传媒学院,四川,第101组,486,39393,,,,,,,,,,,,,,,
常州大学怀德学院,江苏,第101组,486,39420,,,,,,,,,,,,,,,
昆明理工大学津桥学院,云南,第101组,486,39421,,,,,,,,,,,,,,,
宁夏理工学院,宁夏,第101组,486,39437,,,,,,,,,,,,,,,
烟台科技学院,山东,第101组,486,39473,,,,,,,,,,,,,,,
新疆天山职业技术大学,新疆,第105组,485,39484,,,,,,,,,,,,,,,
武昌工学院,湖北,第101组,485,39513,,,,,,,,,,,,,,,
苏州科技大学天平学院,江苏,第101组,485,39589,,,,,,,,,,,,,,,
西京学院,陕西,第101组,485,39609,,,,,,,,,,,,,,,
西安培华学院,陕西,第102组,485,39613,,,,,,,,,,,,,,,
西京学院,陕西,第102组,485,39615,,,,,,,,,,,,,,,
成都银杏酒店管理学院,四川,第101组,485,39649,,,,,,,,,,,,,,,
安徽新华学院,安徽,第101组,485,39660,,,,,,,,,,,,,,,
青岛工学院,山东,第101组,485,39664,,,,,,,,,,,,,,,
湛江科技学院,广东,第101组,485,39792,,,,,,,,,,,,,,,
青岛城市学院,山东,"第103组(会计与金
融 )",485,39805,,,,,,,,,,,,,,,
上海杉达学院,上海,第101组,485,39875,,,,,,,,,,,,,,,
广东白云学院,广东,第101组,485,39886,,,,,,,,,,,,,,,
新疆天山职业技术大学,新疆,第103组,485,39894,,,,,,,,,,,,,,,
河北地质大学华信学院,河北,第102组,485,39970,,,,,,,,,,,,,,,
江西工程学院,江西,第101组,485,39984,,,,,,,,,,,,,,,
厦门工学院,福建,第101组,485,39989,,,,,,,,,,,,,,,
山西晋中理工学院,山西,第101组,485,39990,,,,,,,,,,,,,,,
贵阳信息科技学院,贵州,第101组,485,40027,,,,,,,,,,,,,,,
河北传媒学院,河北,第101组,485,40094,,,,,,,,,,,,,,,
西安财经大学行知学院,陕西,第101组,484,40263,,,,,,,,,,,,,,,
武汉纺织大学外经贸学院,湖北,第102组,484,40333,,,,,,,,,,,,,,,
河北科技学院,河北,第101组,484,40361,,,,,,,,,,,,,,,
闽南理工学院,福建,第101组,484,40450,,,,,,,,,,,,,,,
广州理工学院,广东,第101组,484,40466,,,,,,,,,,,,,,,
云南工商学院,云南,第101组,484,40544,,,,,,,,,,,,,,,
南京传媒学院,江苏,第101组,484,40622,,,,,,,,,,,,,,,
广州华商学院,广东,第101组,484,40637,,,,,,,,,,,,,,,
上海师范大学天华学院,上海,第101组,484,40645,,,,,,,,,,,,,,,
新疆天山职业技术大学,新疆,第106组,484,40653,,,,,,,,,,,,,,,
渤海大学,辽宁,第102组,484,40704,,,,,,,,,,,,,,,
浙江树人学院,浙江,第101组,483,40832,,,,,,,,,,,,,,,
阳光学院,福建,第101组,483,41019,,,,,,,,,,,,,,,
内蒙古鸿德文理学院,内蒙古,第101组,483,41031,,,,,,,,,,,,,,,
昆明学院,云南,第101组,483,41061,,,,,,,,,,,,,,,
景德镇艺术职业大学,江西,第102组,483,41099,,,,,,,,,,,,,,,
南昌理工学院,江西,第101组,483,41109,,,,,,,,,,,,,,,
武汉工程科技学院,湖北,第101组,483,41153,,,,,,,,,,,,,,,
上海视觉艺术学院,上海,第102组,483,41196,,,,,,,,,,,,,,,
新疆天山职业技术大学,新疆,第102组,483,41200,,,,,,,,,,,,,,,
武汉体育学院体育科技学院,湖北,第102组,482,41443,,,,,,,,,,,,,,,
南昌理工学院,江西,第102组,482,41485,,,,,,,,,,,,,,,
辽宁师范大学海华学院,辽宁,第101组,482,41617,,,,,,,,,,,,,,,
广州软件学院,广东,第101组,482,41678,,,,,,,,,,,,,,,
河北外国语学院,河北,第101组,482,41792,,,,,,,,,,,,,,,
张家界学院,湖南,第101组,482,41857,,,,,,,,,,,,,,,
广州华立学院,广东,第101组,481,41888,,,,,,,,,,,,,,,
广州应用科技学院,广东,第101组,481,41960,,,,,,,,,,,,,,,
安徽外国语学院,安徽,第101组,481,41964,,,,,,,,,,,,,,,
华北理工大学轻工学院,河北,第101组,481,42000,,,,,,,,,,,,,,,
江苏师范大学科文学院,江苏,第103组,481,42097,,,,,,,,,,,,,,,
上海视觉艺术学院,上海,第101组,481,42194,,,,,,,,,,,,,,,
大连财经学院,辽宁,第101组,481,42288,,,,,,,,,,,,,,,
泉州信息工程学院,福建,第101组,481,42320,,,,,,,,,,,,,,,
青岛城市学院,山东,"第101组(工商管理
类 )",481,42444,,,,,,,,,,,,,,,
西安思源学院,陕西,第101组,480,42557,,,,,,,,,,,,,,,
江西农业大学南昌商学院,江西,第102组,480,42636,,,,,,,,,,,,,,,
新疆天山职业技术大学,新疆,第101组,480,42693,,,,,,,,,,,,,,,
西安交通工程学院,陕西,第101组,480,42711,,,,,,,,,,,,,,,
柳州工学院,广西,第101组,480,42737,,,,,,,,,,,,,,,
辽宁师范大学海华学院,辽宁,第102组,480,42750,,,,,,,,,,,,,,,
河北科技学院,河北,第102组,480,42931,,,,,,,,,,,,,,,
广东培正学院,广东,第101组,480,43003,,,,,,,,,,,,,,,
温州商学院,浙江,第101组,479,43039,,,,,,,,,,,,,,,
吉林外国语大学,吉林,第101组,479,43088,,,,,,,,,,,,,,,
上海建桥学院,上海,第101组,479,43177,,,,,,,,,,,,,,,
南宁理工学院,广西,第102组,479,43231,,,,,,,,,,,,,,,
南通理工学院,江苏,第101组,479,43365,,,,,,,,,,,,,,,
陕西国际商贸学院,陕西,第101组,479,43412,,,,,,,,,,,,,,,
景德镇陶瓷大学,江西,第103组,479,43414,,,,,,,,,,,,,,,
浙江越秀外国语学院,浙江,第101组,479,43446,,,,,,,,,,,,,,,
广州新华学院,广东,第101组,479,43521,,,,,,,,,,,,,,,
丽江文化旅游学院,云南,第101组,479,43590,,,,,,,,,,,,,,,
南昌交通学院,江西,第101组,478,43705,,,,,,,,,,,,,,,
四川工业科技学院,四川,第101组,478,43741,,,,,,,,,,,,,,,
南昌工学院,江西,第101组,478,43853,,,,,,,,,,,,,,,
景德镇艺术职业大学,江西,第101组,478,43856,,,,,,,,,,,,,,,
天津商业大学宝德学院,天津,第102组,478,43913,,,,,,,,,,,,,,,
武汉设计工程学院,湖北,第101组,478,44019,,,,,,,,,,,,,,,
南昌工学院,江西,第104组,478,44139,,,,,,,,,,,,,,,
湖北大学知行学院,湖北,第102组,477,44196,,,,,,,,,,,,,,,
天津仁爱学院,天津,第101组,477,44270,,,,,,,,,,,,,,,
西安外事学院,陕西,第101组,477,44310,,,,,,,,,,,,,,,
泰山科技学院,江苏,第101组,477,44422,,,,,,,,,,,,,,,
东莞城市学院,广东,第101组,477,44536,,,,,,,,,,,,,,,
保定理工学院,河北,第101组,477,44572,,,,,,,,,,,,,,,
吉林外国语大学,吉林,第102组,476,44741,,,,,,,,,,,,,,,
南宁理工学院,广西,第101组,476,44788,,,,,,,,,,,,,,,
吉利学院,四川,第101组,476,44895,,,,,,,,,,,,,,,
大连医科大学中山学院,辽宁,第101组,476,44915,,,,,,,,,,,,,,,
青岛恒星科技学院,山东,第102组,476,44941,,,,,,,,,,,,,,,
辽宁理工学院,辽宁,第101组,476,45013,,,,,,,,,,,,,,,
福州外语外贸学院,福建,第101组,476,45070,,,,,,,,,,,,,,,
海南师范大学,海南,第104组,476,45078,,,,,,,,,,,,,,,
南昌交通学院,江西,第102组,476,45181,,,,,,,,,,,,,,,
四川电影电视学院,四川,第101组,476,45273,,,,,,,,,,,,,,,
青岛恒星科技学院,山东,第101组,475,45340,,,,,,,,,,,,,,,
广州工商学院,广东,第101组,475,45457,,,,,,,,,,,,,,,
西安科技大学高新学院,陕西,第101组,475,45465,,,,,,,,,,,,,,,
哈尔滨远东理工学院,黑龙江,第101组,475,45471,,,,,,,,,,,,,,,
南昌工学院,江西,第102组,475,45672,,,,,,,,,,,,,,,
广州城市理工学院,广东,第101组,475,45761,,,,,,,,,,,,,,,
四川文化艺术学院,四川,第102组,474,45975,,,,,,,,,,,,,,,
天津传媒学院,天津,第101组,474,46039,,,,,,,,,,,,,,,
长春人文学院,吉林,第101组,474,46132,,,,,,,,,,,,,,,
南阳师范学院,河南,第104组,474,46178,,,,,,,,,,,,,,,
西安翻译学院,陕西,第101组,474,46334,,,,,,,,,,,,,,,
泉州职业技术大学,福建,第101组,474,46391,,,,,,,,,,,,,,,
长春财经学院,吉林,第101组,473,46459,,,,,,,,,,,,,,,
洛阳师范学院,河南,第103组,473,46702,,,,,,,,,,,,,,,
西安欧亚学院,陕西,第101组,473,46802,,,,,,,,,,,,,,,
三亚学院,海南,第104组,472,46989,,,,,,,,,,,,,,,
江西科技学院,江西,第101组,472,47047,,,,,,,,,,,,,,,
广东工商职业技术大学,广东,第102组,472,47052,,,,,,,,,,,,,,,
广东理工学院,广东,第101组,472,47134,,,,,,,,,,,,,,,
西安信息职业大学,陕西,第101组,472,47145,,,,,,,,,,,,,,,
福州理工学院,福建,第101组,472,47396,,,,,,,,,,,,,,,
黑龙江财经学院,黑龙江,第101组,472,47421,,,,,,,,,,,,,,,
天津天狮学院,天津,第101组,472,47542,,,,,,,,,,,,,,,
广东科技学院,广东,第101组,472,47555,,,,,,,,,,,,,,,
黑龙江东方学院,黑龙江,第101组,471,47624,,,,,,,,,,,,,,,
长春光华学院,吉林,第101组,471,47653,,,,,,,,,,,,,,,
广西外国语学院,广西,第101组,471,47663,,,,,,,,,,,,,,,
辽宁传媒学院,辽宁,第101组,471,47816,,,,,,,,,,,,,,,
西安明德理工学院,陕西,第101组,471,48026,,,,,,,,,,,,,,,
广州科技职业技术大学,广东,第101组,471,48029,,,,,,,,,,,,,,,
广东工商职业技术大学,广东,第101组,471,48109,,,,,,,,,,,,,,,
哈尔滨信息工程学院,黑龙江,第101组,471,48119,,,,,,,,,,,,,,,
沈阳城市学院,辽宁,第101组,471,48132,,,,,,,,,,,,,,,
桂林信息科技学院,广西,第101组,471,48142,,,,,,,,,,,,,,,
沈阳科技学院,辽宁,第101组,470,48381,,,,,,,,,,,,,,,
南昌工学院,江西,第103组,470,48410,,,,,,,,,,,,,,,
江西应用科技学院,江西,第101组,470,48482,,,,,,,,,,,,,,,
长春电子科技学院,吉林,第101组,470,48557,,,,,,,,,,,,,,,
青岛城市学院,山东,第102组(外语类),470,48576,,,,,,,,,,,,,,,
长春科技学院,吉林,第101组,470,48732,,,,,,,,,,,,,,,
吉林师范大学博达学院,吉林,第101组,470,48737,,,,,,,,,,,,,,,
上海外国语大学贤达经济人文学院,上海,第101组,470,48770,,,,,,,,,,,,,,,
陕西服装工程学院,陕西,第101组,469,48999,,,,,,,,,,,,,,,
大连东软信息学院,辽宁,第101组,469,49049,,,,,,,,,,,,,,,
哈尔滨石油学院,黑龙江,第101组,469,49090,,,,,,,,,,,,,,,
辽宁财贸学院,辽宁,第101组,469,49153,,,,,,,,,,,,,,,
西安思源学院,陕西,第103组,469,49166,,,,,,,,,,,,,,,
长春工业大学人文信息学院,吉林,第101组,469,49231,,,,,,,,,,,,,,,
湖北文理学院,湖北,第102组,469,49314,,,,,,,,,,,,,,,
沈阳城市建设学院,辽宁,第101组,469,49330,,,,,,,,,,,,,,,
湖南涉外经济学院,湖南,第101组,469,49355,,,,,,,,,,,,,,,
青岛电影学院,山东,第101组,468,49659,,,,,,,,,,,,,,,
河北传媒学院,河北,第102组,468,49705,,,,,,,,,,,,,,,
河北外国语学院,河北,第102组,468,49743,,,,,,,,,,,,,,,
长春建筑学院,吉林,第101组,468,49870,,,,,,,,,,,,,,,
吉林建筑科技学院,吉林,第101组,467,50002,,,,,,,,,,,,,,,
三亚学院,海南,第101组,467,50125,,,,,,,,,,,,,,,
西安汽车职业大学,陕西,第101组,467,50160,,,,,,,,,,,,,,,
长春大学旅游学院,吉林,第101组,467,50162,,,,,,,,,,,,,,,
辽宁对外经贸学院,辽宁,第101组,467,50253,,,,,,,,,,,,,,,
大连工业大学艺术与信息工程学院,辽宁,第101组,466,50631,,,,,,,,,,,,,,,
浙江广厦建设职业技术大学,浙江,第101组,466,50745,,,,,,,,,,,,,,,
西京学院,陕西,第103组,466,50826,,,,,,,,,,,,,,,
广西城市职业大学,广西,第101组,466,50899,,,,,,,,,,,,,,,
南昌职业大学,江西,第102组,465,51355,,,,,,,,,,,,,,,
吉林师范大学博达学院,吉林,第102组,465,51499,,,,,,,,,,,,,,,
南昌职业大学,江西,第101组,464,51725,,,,,,,,,,,,,,,
西安外国语大学,陕西,第103组,463,52154,,,,,,,,,,,,,,,
黑龙江工商学院,黑龙江,第101组,463,52351,,,,,,,,,,,,,,,
江西软件职业技术大学,江西,第104组,463,52656,,,,,,,,,,,,,,,
天津中医药大学,天津,第102组,463,52744,,,,,,,,,,,,,,,
长江大学,湖北,第102组,463,52744,,,,,,,,,,,,,,,
海南师范大学,海南,第102组,463,52744,,,,,,,,,,,,,,,
江西科技师范大学,江西,第10A组,463,52744,,,,,,,,,,,,,,,
湖南中医药大学,湖南,第102组,463,52744,,,,,,,,,,,,,,,
江西农业大学,江西,第102组,463,52744,,,,,,,,,,,,,,,
浙江中医药大学,浙江,第102组,463,52744,,,,,,,,,,,,,,,
广东医科大学,广东,第102组,463,52744,,,,,,,,,,,,,,,
东华理工大学,江西,第102组,463,52744,,,,,,,,,,,,,,,
洛阳师范学院,河南,第105组,463,52744,,,,,,,,,,,,,,,
辽宁中医药大学,辽宁,第103组,463,52744,,,,,,,,,,,,,,,
河套学院,内蒙古,第102组,463,52744,,,,,,,,,,,,,,,
齐鲁医药学院,山东,第102组,463,52744,,,,,,,,,,,,,,,
南华大学船山学院,湖南,第102组,463,52744,,,,,,,,,,,,,,,
天津医科大学临床医学院,天津,第102组,463,52744,,,,,,,,,,,,,,,
南昌理工学院,江西,第103组,463,52744,,,,,,,,,,,,,,,
丽江文化旅游学院,云南,第102组,463,52744,,,,,,,,,,,,,,,
四川工业科技学院,四川,第102组,463,52744,,,,,,,,,,,,,,,
长春人文学院,吉林,第102组,463,52744,,,,,,,,,,,,,,,
西安翻译学院,陕西,第102组,463,52744,,,,,,,,,,,,,,,
三亚学院,海南,第102组,463,52744,,,,,,,,,,,,,,,
三亚学院,海南,第103组,463,52744,,,,,,,,,,,,,,,
大连理工大学城市学院,辽宁,第101组,463,52744,,,,,,,,,,,,,,,
上海兴伟学院,上海,第101组,463,52744,,,,,,,,,,,,,,,
黑龙江外国语学院,黑龙江,第101组,463,52744,,,,,,,,,,,,,,,
齐齐哈尔工程学院,黑龙江,第101组,463,52744,,,,,,,,,,,,,,,
哈尔滨剑桥学院,黑龙江,第101组,463,52744,,,,,,,,,,,,,,,
哈尔滨华德学院,黑龙江,第101组,463,52744,,,,,,,,,,,,,,,
黑龙江工程学院昆仑旅游学院,黑龙江,第101组,463,52744,,,,,,,,,,,,,,,
湖南中医药大学湘杏学院,湖南,第101组,463,52744,,,,,,,,,,,,,,,
上海中侨职业技术大学,上海,第101组,463,52744,,,,,,,,,,,,,,,
上海中侨职业技术大学,上海,第102组,463,52744,,,,,,,,,,,,,,,
海口经济学院,海南,第101组,463,52744,,,,,,,,,,,,,,,
海南科技职业大学,海南,第102组,463,52744,,,,,,,,,,,,,,,
江西服装学院,江西,第101组,463,52744,,,,,,,,,,,,,,,
江西软件职业技术大学,江西,第101组,463,52744,,,,,,,,,,,,,,,
江西软件职业技术大学,江西,第102组,463,52744,,,,,,,,,,,,,,,
江西软件职业技术大学,江西,第103组,463,52744,,,,,,,,,,,,,,,